file||src||doc_id||subdoc_id||texttype||balanced||src_file_or_url||words||chars||sentences
estonian_nc17.vert.05||wiki17||158616||_||_||_||https://et.wikipedia.org/wiki/Roheline||615||4102||40
estonian_nc17.vert.05||wiki17||158630||_||_||_||https://et.wikipedia.org/wiki/Talk:Roheline_Raamat||109||517||9
estonian_nc17.vert.05||wiki17||158676||_||_||_||https://et.wikipedia.org/wiki/Talk:Rohelise_erakonna_algatusgrupp||1873||10405||130
estonian_nc17.vert.05||wiki17||158680||_||_||_||https://et.wikipedia.org/wiki/Rohelised_aasad||223||1362||10
estonian_nc17.vert.05||wiki17||158688||_||_||_||https://et.wikipedia.org/wiki/Roheliste_ja_Talurahva_Liit||129||879||9
estonian_nc17.vert.05||wiki17||158730||_||_||_||https://et.wikipedia.org/wiki/Talk:Rohu_raketibaas||56||281||5
estonian_nc17.vert.05||wiki17||158737||_||_||_||https://et.wikipedia.org/wiki/Rohuklased||26||158||3
estonian_nc17.vert.05||wiki17||158738||_||_||_||https://et.wikipedia.org/wiki/Rohukonn||922||5688||67
estonian_nc17.vert.05||wiki17||158760||_||_||_||https://et.wikipedia.org/wiki/Roja||47||254||6
estonian_nc17.vert.05||wiki17||158767||_||_||_||https://et.wikipedia.org/wiki/Rokai_vald||35||166||6
estonian_nc17.vert.05||wiki17||158769||_||_||_||https://et.wikipedia.org/wiki/Rokas_Masiulis||67||460||5
estonian_nc17.vert.05||wiki17||158770||_||_||_||https://et.wikipedia.org/wiki/Rokilaager||1107||6129||66
estonian_nc17.vert.05||wiki17||158778||_||_||_||https://et.wikipedia.org/wiki/Rokk||38||217||2
estonian_nc17.vert.05||wiki17||158783||_||_||_||https://et.wikipedia.org/wiki/Rokkmuusikastiilide_loend||19||83||1
estonian_nc17.vert.05||wiki17||158822||_||_||_||https://et.wikipedia.org/wiki/Rolandi_laul||106||675||5
estonian_nc17.vert.05||wiki17||158825||_||_||_||https://et.wikipedia.org/wiki/Rolex||31||185||3
estonian_nc17.vert.05||wiki17||158874||_||_||_||https://et.wikipedia.org/wiki/Talk:Roman_Abramovitš||28||132||2
estonian_nc17.vert.05||wiki17||158878||_||_||_||https://et.wikipedia.org/wiki/Roman_Bertelov||22||134||1
estonian_nc17.vert.05||wiki17||158883||_||_||_||https://et.wikipedia.org/wiki/Talk:Roman_Eremenko||45||191||4
estonian_nc17.vert.05||wiki17||158920||_||_||_||https://et.wikipedia.org/wiki/Roman_Polański||38||232||2
estonian_nc17.vert.05||wiki17||158923||_||_||_||https://et.wikipedia.org/wiki/Roman_Putin||25||139||1
estonian_nc17.vert.05||wiki17||158948||_||_||_||https://et.wikipedia.org/wiki/Roman_Viederfeldt||68||481||5
estonian_nc17.vert.05||wiki17||158949||_||_||_||https://et.wikipedia.org/wiki/Talk:Roman_Viederfeldt||50||245||5
estonian_nc17.vert.05||wiki17||158950||_||_||_||https://et.wikipedia.org/wiki/Roman_Viidik||119||833||9
estonian_nc17.vert.05||wiki17||158996||_||_||_||https://et.wikipedia.org/wiki/Romboid||78||399||3
estonian_nc17.vert.05||wiki17||159011||_||_||_||https://et.wikipedia.org/wiki/Romeo_ja_Julia||62||333||3
estonian_nc17.vert.05||wiki17||159064||_||_||_||https://et.wikipedia.org/wiki/Ronald_Jenkins||36||236||2
estonian_nc17.vert.05||wiki17||159080||_||_||_||https://et.wikipedia.org/wiki/Rondeel||16||111||2
estonian_nc17.vert.05||wiki17||159102||_||_||_||https://et.wikipedia.org/wiki/Roniva_mehe_mõistatus||56||319||3
estonian_nc17.vert.05||wiki17||159147||_||_||_||https://et.wikipedia.org/wiki/Rooksi_maakond||34||188||4
estonian_nc17.vert.05||wiki17||159154||_||_||_||https://et.wikipedia.org/wiki/Rooma-Pärsia_sõjad||79||524||5
estonian_nc17.vert.05||wiki17||159171||_||_||_||https://et.wikipedia.org/wiki/Talk:Rooma_keiser||127||723||8
estonian_nc17.vert.05||wiki17||159183||_||_||_||https://et.wikipedia.org/wiki/Rooma_numbrid||67||467||5
estonian_nc17.vert.05||wiki17||159191||_||_||_||https://et.wikipedia.org/wiki/Talk:Rooma_riik||414||2198||33
estonian_nc17.vert.05||wiki17||159192||_||_||_||https://et.wikipedia.org/wiki/Rooma_salat||46||305||4
estonian_nc17.vert.05||wiki17||159196||_||_||_||https://et.wikipedia.org/wiki/Rooma_vabariik||3859||25720||227
estonian_nc17.vert.05||wiki17||159246||_||_||_||https://et.wikipedia.org/wiki/Roosad_Pantrid||454||3087||29
estonian_nc17.vert.05||wiki17||159261||_||_||_||https://et.wikipedia.org/wiki/Roosi_tänav_(Tallinn)||70||416||7
estonian_nc17.vert.05||wiki17||159333||_||_||_||https://et.wikipedia.org/wiki/Rootsi-Poola_sõda_(1626–1629)||2232||15046||140
estonian_nc17.vert.05||wiki17||159336||_||_||_||https://et.wikipedia.org/wiki/Rootsi_Eestlaste_Esindus||191||1275||19
estonian_nc17.vert.05||wiki17||159342||_||_||_||https://et.wikipedia.org/wiki/Rootsi_Eestlaste_Esinduse_esinduskogu_valimised_1962||55||362||4
estonian_nc17.vert.05||wiki17||159351||_||_||_||https://et.wikipedia.org/wiki/Rootsi_Ingeri||543||3506||27
estonian_nc17.vert.05||wiki17||159393||_||_||_||https://et.wikipedia.org/wiki/Rootsi_kirjanike_loend||17||109||2
estonian_nc17.vert.05||wiki17||159408||_||_||_||https://et.wikipedia.org/wiki/Talk:Rootsi_laenud_Eestis||116||487||10
estonian_nc17.vert.05||wiki17||159427||_||_||_||https://et.wikipedia.org/wiki/Rootsi_ralli||63||371||4
estonian_nc17.vert.05||wiki17||159487||_||_||_||https://et.wikipedia.org/wiki/Talk:Rosa_Bonheur||29||168||2
estonian_nc17.vert.05||wiki17||159511||_||_||_||https://et.wikipedia.org/wiki/Rose_McGowan||34||177||2
estonian_nc17.vert.05||wiki17||159530||_||_||_||https://et.wikipedia.org/wiki/Rosendo_Chamorro||88||589||6
estonian_nc17.vert.05||wiki17||159543||_||_||_||https://et.wikipedia.org/wiki/Rosin||58||356||5
estonian_nc17.vert.05||wiki17||159545||_||_||_||https://et.wikipedia.org/wiki/Rosita_Raud||63||460||5
estonian_nc17.vert.05||wiki17||159551||_||_||_||https://et.wikipedia.org/wiki/Roslavli_rajoon||41||241||4
estonian_nc17.vert.05||wiki17||159576||_||_||_||https://et.wikipedia.org/wiki/Rossi_saar||87||548||8
estonian_nc17.vert.05||wiki17||159585||_||_||_||https://et.wikipedia.org/wiki/Rosso_Fiorentino||115||756||5
estonian_nc17.vert.05||wiki17||159597||_||_||_||https://et.wikipedia.org/wiki/Talk:Rostislav_Merkulov||110||464||8
estonian_nc17.vert.05||wiki17||159599||_||_||_||https://et.wikipedia.org/wiki/Rostock||41||274||4
estonian_nc17.vert.05||wiki17||159620||_||_||_||https://et.wikipedia.org/wiki/Rotatsioonaurusti||72||565||7
estonian_nc17.vert.05||wiki17||159645||_||_||_||https://et.wikipedia.org/wiki/Rotterdam||851||5508||67
estonian_nc17.vert.05||wiki17||159649||_||_||_||https://et.wikipedia.org/wiki/Rotuma_keel||921||4669||54
estonian_nc17.vert.05||wiki17||159655||_||_||_||https://et.wikipedia.org/wiki/Talk:Round_Table||21||101||2
estonian_nc17.vert.05||wiki17||159658||_||_||_||https://et.wikipedia.org/wiki/Rousseau||22||142||3
estonian_nc17.vert.05||wiki17||159687||_||_||_||https://et.wikipedia.org/wiki/Roy_Bennett||47||243||3
estonian_nc17.vert.05||wiki17||159689||_||_||_||https://et.wikipedia.org/wiki/Roy_Holland||1520||9155||83
estonian_nc17.vert.05||wiki17||159699||_||_||_||https://et.wikipedia.org/wiki/Roy_Orbison||698||4098||51
estonian_nc17.vert.05||wiki17||159718||_||_||_||https://et.wikipedia.org/wiki/Talk:Royal_Oak||22||92||2
estonian_nc17.vert.05||wiki17||159740||_||_||_||https://et.wikipedia.org/wiki/Rtištševo||20||131||2
estonian_nc17.vert.05||wiki17||159743||_||_||_||https://et.wikipedia.org/wiki/Ruanda_keel||42||258||3
estonian_nc17.vert.05||wiki17||159762||_||_||_||https://et.wikipedia.org/wiki/Rubeņi||59||333||5
estonian_nc17.vert.05||wiki17||159777||_||_||_||https://et.wikipedia.org/wiki/Rublatehing||377||2606||21
estonian_nc17.vert.05||wiki17||159780||_||_||_||https://et.wikipedia.org/wiki/Ruby||13||79||1
estonian_nc17.vert.05||wiki17||159786||_||_||_||https://et.wikipedia.org/wiki/Rucava||73||430||8
estonian_nc17.vert.05||wiki17||159830||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Bultmann||224||1588||13
estonian_nc17.vert.05||wiki17||159852||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Höß||421||2613||27
estonian_nc17.vert.05||wiki17||159871||_||_||_||https://et.wikipedia.org/wiki/Talk:Rudolf_Kallas||85||381||5
estonian_nc17.vert.05||wiki17||159872||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Kalm||151||951||15
estonian_nc17.vert.05||wiki17||159875||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Kask||55||310||4
estonian_nc17.vert.05||wiki17||159886||_||_||_||https://et.wikipedia.org/wiki/Talk:Rudolf_Kulpa||29||148||3
estonian_nc17.vert.05||wiki17||159889||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Lange_(poksija)||78||415||4
estonian_nc17.vert.05||wiki17||159907||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Paal||35||182||3
estonian_nc17.vert.05||wiki17||159924||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Reiman||82||513||6
estonian_nc17.vert.05||wiki17||159934||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Sabbe||52||278||3
estonian_nc17.vert.05||wiki17||159951||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Tamm||131||805||15
estonian_nc17.vert.05||wiki17||159958||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Tobiase_monument||43||263||4
estonian_nc17.vert.05||wiki17||159967||_||_||_||https://et.wikipedia.org/wiki/Rudolf_Vakmann||446||3018||26
estonian_nc17.vert.05||wiki17||160000||_||_||_||https://et.wikipedia.org/wiki/Rudyard_Kipling||175||1130||10
estonian_nc17.vert.05||wiki17||160016||_||_||_||https://et.wikipedia.org/wiki/Ruhengeri||40||251||3
estonian_nc17.vert.05||wiki17||160017||_||_||_||https://et.wikipedia.org/wiki/Ruhijärv||105||551||8
estonian_nc17.vert.05||wiki17||160033||_||_||_||https://et.wikipedia.org/wiki/Ruhnu_Põhikool||64||351||5
estonian_nc17.vert.05||wiki17||160046||_||_||_||https://et.wikipedia.org/wiki/Ruhnu_uus_kirik||36||216||4
estonian_nc17.vert.05||wiki17||160071||_||_||_||https://et.wikipedia.org/wiki/Ruila–Laitse_tee||131||774||10
estonian_nc17.vert.05||wiki17||160097||_||_||_||https://et.wikipedia.org/wiki/Rukkirääk||117||729||8
estonian_nc17.vert.05||wiki17||160105||_||_||_||https://et.wikipedia.org/wiki/Talk:Ruleerimine||22||81||2
estonian_nc17.vert.05||wiki17||160106||_||_||_||https://et.wikipedia.org/wiki/Ruleerimisrada||73||520||4
estonian_nc17.vert.05||wiki17||160109||_||_||_||https://et.wikipedia.org/wiki/Talk:Ruljas_käsnkõrvits||43||241||4
estonian_nc17.vert.05||wiki17||160242||_||_||_||https://et.wikipedia.org/wiki/Rush_(William_Singe'i_laul)||297||1757||22
estonian_nc17.vert.05||wiki17||160252||_||_||_||https://et.wikipedia.org/wiki/Ruske_nuisamblik||15||112||1
estonian_nc17.vert.05||wiki17||160275||_||_||_||https://et.wikipedia.org/wiki/Russ_(jõelaev)||48||290||2
estonian_nc17.vert.05||wiki17||160287||_||_||_||https://et.wikipedia.org/wiki/Russell_Brand||3027||18553||224
estonian_nc17.vert.05||wiki17||160297||_||_||_||https://et.wikipedia.org/wiki/Russian_Roulette_(Rihanna)||184||971||17
estonian_nc17.vert.05||wiki17||160311||_||_||_||https://et.wikipedia.org/wiki/Russneft||152||1161||12
estonian_nc17.vert.05||wiki17||160337||_||_||_||https://et.wikipedia.org/wiki/Rutger_von_Schwansbell||128||846||10
estonian_nc17.vert.05||wiki17||160359||_||_||_||https://et.wikipedia.org/wiki/Ruth_Mirov||244||1706||24
estonian_nc17.vert.05||wiki17||160375||_||_||_||https://et.wikipedia.org/wiki/Ruth_Wodak||235||1700||11
estonian_nc17.vert.05||wiki17||160386||_||_||_||https://et.wikipedia.org/wiki/Rutikvere_vald||28||160||3
estonian_nc17.vert.05||wiki17||160401||_||_||_||https://et.wikipedia.org/wiki/Rutt_Šmigun||121||780||7
estonian_nc17.vert.05||wiki17||160420||_||_||_||https://et.wikipedia.org/wiki/Ruudi||115||705||11
estonian_nc17.vert.05||wiki17||160467||_||_||_||https://et.wikipedia.org/wiki/Ruuporantenn||126||969||9
estonian_nc17.vert.05||wiki17||160537||_||_||_||https://et.wikipedia.org/wiki/Rwanda_valitsusjuhtide_loend||21||160||2
estonian_nc17.vert.05||wiki17||160554||_||_||_||https://et.wikipedia.org/wiki/Ryan_Ross||187||1180||14
estonian_nc17.vert.05||wiki17||160562||_||_||_||https://et.wikipedia.org/wiki/Rysy||62||342||4
estonian_nc17.vert.05||wiki17||160584||_||_||_||https://et.wikipedia.org/wiki/Ryōta_Oshima||32||193||2
estonian_nc17.vert.05||wiki17||160606||_||_||_||https://et.wikipedia.org/wiki/Räckelwitz||25||151||2
estonian_nc17.vert.05||wiki17||160608||_||_||_||https://et.wikipedia.org/wiki/Talk:Räestu_raamat||28||125||3
estonian_nc17.vert.05||wiki17||160623||_||_||_||https://et.wikipedia.org/wiki/Talk:Rähk||49||244||3
estonian_nc17.vert.05||wiki17||160649||_||_||_||https://et.wikipedia.org/wiki/Rändlinnud||40||254||4
estonian_nc17.vert.05||wiki17||160666||_||_||_||https://et.wikipedia.org/wiki/Räni||1245||8335||76
estonian_nc17.vert.05||wiki17||160667||_||_||_||https://et.wikipedia.org/wiki/Talk:Räni||500||2880||39
estonian_nc17.vert.05||wiki17||160669||_||_||_||https://et.wikipedia.org/wiki/Talk:Räni-kardhein||32||156||1
estonian_nc17.vert.05||wiki17||160684||_||_||_||https://et.wikipedia.org/wiki/Talk:Ränivetikad||36||147||1
estonian_nc17.vert.05||wiki17||160691||_||_||_||https://et.wikipedia.org/wiki/Räpina||106||556||13
estonian_nc17.vert.05||wiki17||160693||_||_||_||https://et.wikipedia.org/wiki/Talk:Räpina_Aianduskool||128||628||6
estonian_nc17.vert.05||wiki17||160732||_||_||_||https://et.wikipedia.org/wiki/Rästas-roolind||20||95||2
estonian_nc17.vert.05||wiki17||160785||_||_||_||https://et.wikipedia.org/wiki/Rääski||80||477||6
estonian_nc17.vert.05||wiki17||160820||_||_||_||https://et.wikipedia.org/wiki/Rôtânăh_Kĭri_provints||50||280||5
estonian_nc17.vert.05||wiki17||160850||_||_||_||https://et.wikipedia.org/wiki/Rõngaspüüton_(perekond)||74||550||4
estonian_nc17.vert.05||wiki17||160880||_||_||_||https://et.wikipedia.org/wiki/Rõstla_karjäär||16||94||1
estonian_nc17.vert.05||wiki17||160884||_||_||_||https://et.wikipedia.org/wiki/Talk:Rõude_vald||82||375||3
estonian_nc17.vert.05||wiki17||160900||_||_||_||https://et.wikipedia.org/wiki/Rõuge_linnamägi||165||1101||11
estonian_nc17.vert.05||wiki17||160924||_||_||_||https://et.wikipedia.org/wiki/Rõõm||49||333||3
estonian_nc17.vert.05||wiki17||160927||_||_||_||https://et.wikipedia.org/wiki/Rõõmsad_sõnumed_noorte_inimestele||37||244||4
estonian_nc17.vert.05||wiki17||160929||_||_||_||https://et.wikipedia.org/wiki/Talk:Rõõmu_tee||44||194||3
estonian_nc17.vert.05||wiki17||160949||_||_||_||https://et.wikipedia.org/wiki/Talk:Röntgenfotoelektronspektroskoopia||1108||6971||86
estonian_nc17.vert.05||wiki17||160959||_||_||_||https://et.wikipedia.org/wiki/Rööbastee||30||218||4
estonian_nc17.vert.05||wiki17||160978||_||_||_||https://et.wikipedia.org/wiki/Talk:Röövimine_serailist||22||84||2
estonian_nc17.vert.05||wiki17||160983||_||_||_||https://et.wikipedia.org/wiki/Talk:Röövlirahnu_Martin||44||213||5
estonian_nc17.vert.05||wiki17||160998||_||_||_||https://et.wikipedia.org/wiki/Rüdiger_Prinz_von_Sachsen_Herzog_zu_Sachsen||84||473||3
estonian_nc17.vert.05||wiki17||161038||_||_||_||https://et.wikipedia.org/wiki/Talk:Rüsselsheim||21||71||1
estonian_nc17.vert.05||wiki17||161054||_||_||_||https://et.wikipedia.org/wiki/Rüütelkond||398||2918||19
estonian_nc17.vert.05||wiki17||161062||_||_||_||https://et.wikipedia.org/wiki/Rüütli_tänav_(Narva)||215||1214||21
estonian_nc17.vert.05||wiki17||161088||_||_||_||https://et.wikipedia.org/wiki/Talk:Rāmājana||15||71||2
estonian_nc17.vert.05||wiki17||161095||_||_||_||https://et.wikipedia.org/wiki/Rēzekne-Aglona_piiskopkond||112||793||10
estonian_nc17.vert.05||wiki17||161147||_||_||_||https://et.wikipedia.org/wiki/S.W.A.T._–_politsei_erirühm||23||132||3
estonian_nc17.vert.05||wiki17||161171||_||_||_||https://et.wikipedia.org/wiki/S1||44||311||2
estonian_nc17.vert.05||wiki17||161229||_||_||_||https://et.wikipedia.org/wiki/SEB_Tallinna_Sügisjooks||176||1091||12
estonian_nc17.vert.05||wiki17||161238||_||_||_||https://et.wikipedia.org/wiki/SGP30N60||11||82||1
estonian_nc17.vert.05||wiki17||161245||_||_||_||https://et.wikipedia.org/wiki/SI||305||2053||15
estonian_nc17.vert.05||wiki17||161302||_||_||_||https://et.wikipedia.org/wiki/Talk:SORVVO||26||126||1
estonian_nc17.vert.05||wiki17||161376||_||_||_||https://et.wikipedia.org/wiki/STV||17||106||1
estonian_nc17.vert.05||wiki17||161398||_||_||_||https://et.wikipedia.org/wiki/SWE-7||170||1094||10
estonian_nc17.vert.05||wiki17||161405||_||_||_||https://et.wikipedia.org/wiki/Saab_105||511||3362||39
estonian_nc17.vert.05||wiki17||161433||_||_||_||https://et.wikipedia.org/wiki/Talk:Saabas||100||457||8
estonian_nc17.vert.05||wiki17||161443||_||_||_||https://et.wikipedia.org/wiki/Saadjärve_Jalgratta_Sõitjate_Selts||25||170||2
estonian_nc17.vert.05||wiki17||161457||_||_||_||https://et.wikipedia.org/wiki/Saag||832||5858||56
estonian_nc17.vert.05||wiki17||161540||_||_||_||https://et.wikipedia.org/wiki/Talk:Saara_Kadak||40||195||4
estonian_nc17.vert.05||wiki17||161543||_||_||_||https://et.wikipedia.org/wiki/Saarbrücken||70||496||9
estonian_nc17.vert.05||wiki17||161637||_||_||_||https://et.wikipedia.org/wiki/Saaremaa_jalgpallikoondis||41||224||3
estonian_nc17.vert.05||wiki17||161659||_||_||_||https://et.wikipedia.org/wiki/Saaremaa_robirohi||139||925||12
estonian_nc17.vert.05||wiki17||161663||_||_||_||https://et.wikipedia.org/wiki/Talk:Saaremaa_rüütelkond||223||1168||17
estonian_nc17.vert.05||wiki17||161680||_||_||_||https://et.wikipedia.org/wiki/Saaremaa_Ühisgümnaasium||153||1070||19
estonian_nc17.vert.05||wiki17||161747||_||_||_||https://et.wikipedia.org/wiki/Saarte_praostkond||19||142||2
estonian_nc17.vert.05||wiki17||161759||_||_||_||https://et.wikipedia.org/wiki/Saasteaine||108||721||5
estonian_nc17.vert.05||wiki17||161784||_||_||_||https://et.wikipedia.org/wiki/Talk:Saatanlikud_pühakirjad||52||259||4
estonian_nc17.vert.05||wiki17||161817||_||_||_||https://et.wikipedia.org/wiki/Sabatihane||108||601||11
estonian_nc17.vert.05||wiki17||161851||_||_||_||https://et.wikipedia.org/wiki/Sachsenhauseni_koonduslaager||510||3264||37
estonian_nc17.vert.05||wiki17||161859||_||_||_||https://et.wikipedia.org/wiki/Talk:Sacré-Cœuri_kirik||1281||6618||79
estonian_nc17.vert.05||wiki17||161890||_||_||_||https://et.wikipedia.org/wiki/Sade_Adu||62||373||3
estonian_nc17.vert.05||wiki17||161894||_||_||_||https://et.wikipedia.org/wiki/Sademete_hulk||195||1239||13
estonian_nc17.vert.05||wiki17||161965||_||_||_||https://et.wikipedia.org/wiki/Saga_prefektuur||16||83||1
estonian_nc17.vert.05||wiki17||161976||_||_||_||https://et.wikipedia.org/wiki/Sage_Kotsenburg||78||443||9
estonian_nc17.vert.05||wiki17||161993||_||_||_||https://et.wikipedia.org/wiki/Talk:Sagrada_Família||46||253||2
estonian_nc17.vert.05||wiki17||162039||_||_||_||https://et.wikipedia.org/wiki/Sahha_estraaditeater||225||1652||20
estonian_nc17.vert.05||wiki17||162047||_||_||_||https://et.wikipedia.org/wiki/Talk:Sahhalin||62||246||5
estonian_nc17.vert.05||wiki17||162137||_||_||_||https://et.wikipedia.org/wiki/Talk:Saint-Paul_(Minnesota)||2198||11562||167
estonian_nc17.vert.05||wiki17||162160||_||_||_||https://et.wikipedia.org/wiki/Saint_Helena_medal||46||324||4
estonian_nc17.vert.05||wiki17||162169||_||_||_||https://et.wikipedia.org/wiki/Saint_Kittsi_ja_Nevise_jalgpallikoondis||55||298||4
estonian_nc17.vert.05||wiki17||162179||_||_||_||https://et.wikipedia.org/wiki/Saint_Lucia||1632||10597||140
estonian_nc17.vert.05||wiki17||162214||_||_||_||https://et.wikipedia.org/wiki/Talk:Sajakroonine_meenemünt||19||82||2
estonian_nc17.vert.05||wiki17||162219||_||_||_||https://et.wikipedia.org/wiki/Talk:Sajakroonine_meenemünt_(2007)||17||79||2
estonian_nc17.vert.05||wiki17||162259||_||_||_||https://et.wikipedia.org/wiki/Talk:Sakalanus||25||117||2
estonian_nc17.vert.05||wiki17||162321||_||_||_||https://et.wikipedia.org/wiki/Saksa-Rooma_riik||3797||25992||205
estonian_nc17.vert.05||wiki17||162323||_||_||_||https://et.wikipedia.org/wiki/Saksa_DV-ga_Sõpruse_Arendamise_Nõukogude_Ühingu_Eesti_osakond||122||776||10
estonian_nc17.vert.05||wiki17||162393||_||_||_||https://et.wikipedia.org/wiki/Talk:Saksa_praostkond||266||1404||24
estonian_nc17.vert.05||wiki17||162407||_||_||_||https://et.wikipedia.org/wiki/Talk:Saksakeelne_kirjandus||93||487||8
estonian_nc17.vert.05||wiki17||162451||_||_||_||https://et.wikipedia.org/wiki/Saksamaa_taasühinemine||753||5262||41
estonian_nc17.vert.05||wiki17||162470||_||_||_||https://et.wikipedia.org/wiki/Saksi-Coburg-Saalfeld||890||6313||45
estonian_nc17.vert.05||wiki17||162489||_||_||_||https://et.wikipedia.org/wiki/Saksi-Weissenfelsi_Magdalena_Sibylle||45||279||2
estonian_nc17.vert.05||wiki17||162500||_||_||_||https://et.wikipedia.org/wiki/Saksi_vald_(Kadrina_kihelkond)||75||436||2
estonian_nc17.vert.05||wiki17||162554||_||_||_||https://et.wikipedia.org/wiki/Saku_valla_vapp||29||180||3
estonian_nc17.vert.05||wiki17||162613||_||_||_||https://et.wikipedia.org/wiki/Talk:Salanõukogu||17||77||2
estonian_nc17.vert.05||wiki17||162614||_||_||_||https://et.wikipedia.org/wiki/Salanõukogu_(Suurbritannia)||244||1831||9
estonian_nc17.vert.05||wiki17||162618||_||_||_||https://et.wikipedia.org/wiki/Salaoja||26||176||1
estonian_nc17.vert.05||wiki17||162633||_||_||_||https://et.wikipedia.org/wiki/Salat-euterpepalm||132||803||12
estonian_nc17.vert.05||wiki17||162656||_||_||_||https://et.wikipedia.org/wiki/Salazar_Slytherin||130||787||10
estonian_nc17.vert.05||wiki17||162694||_||_||_||https://et.wikipedia.org/wiki/Salisbury_saar_(Kanada)||26||142||3
estonian_nc17.vert.05||wiki17||162695||_||_||_||https://et.wikipedia.org/wiki/Salitsiin||58||426||6
estonian_nc17.vert.05||wiki17||162730||_||_||_||https://et.wikipedia.org/wiki/Salmanassar_V||283||1701||20
estonian_nc17.vert.05||wiki17||162775||_||_||_||https://et.wikipedia.org/wiki/Salme_Vallateater||27||156||3
estonian_nc17.vert.05||wiki17||162790||_||_||_||https://et.wikipedia.org/wiki/Salme_muinaslaev||681||4300||50
estonian_nc17.vert.05||wiki17||162800||_||_||_||https://et.wikipedia.org/wiki/Salme_vald||49||351||3
estonian_nc17.vert.05||wiki17||162843||_||_||_||https://et.wikipedia.org/wiki/Saločiai_vald||68||361||8
estonian_nc17.vert.05||wiki17||162854||_||_||_||https://et.wikipedia.org/wiki/Saltatriculi||46||355||3
estonian_nc17.vert.05||wiki17||162874||_||_||_||https://et.wikipedia.org/wiki/Salu_tee_(Tallinn)||37||209||3
estonian_nc17.vert.05||wiki17||162901||_||_||_||https://et.wikipedia.org/wiki/Salv_(relva_osa)||58||349||4
estonian_nc17.vert.05||wiki17||162928||_||_||_||https://et.wikipedia.org/wiki/Salveilehed||468||3314||37
estonian_nc17.vert.05||wiki17||162938||_||_||_||https://et.wikipedia.org/wiki/Salween||602||3579||40
estonian_nc17.vert.05||wiki17||162945||_||_||_||https://et.wikipedia.org/wiki/Talk:Salzburg||75||329||8
estonian_nc17.vert.05||wiki17||162962||_||_||_||https://et.wikipedia.org/wiki/Samael||74||477||4
estonian_nc17.vert.05||wiki17||162964||_||_||_||https://et.wikipedia.org/wiki/Samajoon||15||92||1
estonian_nc17.vert.05||wiki17||162972||_||_||_||https://et.wikipedia.org/wiki/Talk:Samangāni_provints||18||66||2
estonian_nc17.vert.05||wiki17||162978||_||_||_||https://et.wikipedia.org/wiki/Samantha_Stosur||66||405||5
estonian_nc17.vert.05||wiki17||163050||_||_||_||https://et.wikipedia.org/wiki/Talk:Sami_Wolking||165||867||15
estonian_nc17.vert.05||wiki17||163057||_||_||_||https://et.wikipedia.org/wiki/Talk:Samje_klooster||433||2471||24
estonian_nc17.vert.05||wiki17||163064||_||_||_||https://et.wikipedia.org/wiki/Samm_(allüür)||70||376||5
estonian_nc17.vert.05||wiki17||163074||_||_||_||https://et.wikipedia.org/wiki/Talk:Sammaltaimed||3097||17038||207
estonian_nc17.vert.05||wiki17||163090||_||_||_||https://et.wikipedia.org/wiki/Samo_Suurmets||52||296||3
estonian_nc17.vert.05||wiki17||163098||_||_||_||https://et.wikipedia.org/wiki/Samoilovitši_saar||50||302||4
estonian_nc17.vert.05||wiki17||163114||_||_||_||https://et.wikipedia.org/wiki/Sampler||213||1475||10
estonian_nc17.vert.05||wiki17||163130||_||_||_||https://et.wikipedia.org/wiki/Samsung_Galaxy_S6||1043||6436||56
estonian_nc17.vert.05||wiki17||163141||_||_||_||https://et.wikipedia.org/wiki/Samuel_Beckett||217||1186||12
estonian_nc17.vert.05||wiki17||163151||_||_||_||https://et.wikipedia.org/wiki/Samuel_Frederick_Gray||46||241||3
estonian_nc17.vert.05||wiki17||163225||_||_||_||https://et.wikipedia.org/wiki/San_Francisco_Giants||22||124||2
estonian_nc17.vert.05||wiki17||163232||_||_||_||https://et.wikipedia.org/wiki/San_Gregorio_d'Ippona||20||130||2
estonian_nc17.vert.05||wiki17||163258||_||_||_||https://et.wikipedia.org/wiki/Talk:San_Marco||147||730||9
estonian_nc17.vert.05||wiki17||163268||_||_||_||https://et.wikipedia.org/wiki/Talk:San_Marino_Eurovisiooni_lauluvõistlusel||48||219||4
estonian_nc17.vert.05||wiki17||163270||_||_||_||https://et.wikipedia.org/wiki/Talk:San_Marino_kaptenregendid||190||885||17
estonian_nc17.vert.05||wiki17||163276||_||_||_||https://et.wikipedia.org/wiki/San_Marino_kaptenregendid_1801–1900||18||111||1
estonian_nc17.vert.05||wiki17||163295||_||_||_||https://et.wikipedia.org/wiki/San_Pedro_Sula||20||115||1
estonian_nc17.vert.05||wiki17||163313||_||_||_||https://et.wikipedia.org/wiki/Talk:San_Salvador||47||190||5
